ENSEMBL,Symbol,NPYWT_ZT0_dup1,NPYWT_ZT4_dup1,NPYWT_ZT8_dup1,NPYWT_ZT12_dup1,NPYWT_ZT16_dup1,NPYWT_ZT20_dup1,NPYWT_ZT0_dup2,NPYWT_ZT4_dup2,NPYWT_ZT8_dup2,NPYWT_ZT12_dup2,NPYWT_ZT16_dup2,NPYWT_ZT20_dup2,NPYKO_ZT0_dup1,NPYKO_ZT4_dup1,NPYKO_ZT8_dup1,NPYKO_ZT12_dup1,NPYKO_ZT16_dup1,NPYKO_ZT20_dup1,NPYKO_ZT0_dup2,NPYKO_ZT4_dup2,NPYKO_ZT8_dup2,NPYKO_ZT12_dup2,NPYKO_ZT16_dup2,NPYKO_ZT20_dup2
ENSMUSG00000044573,Acp1,5.128203669,5.636495698,6.08206413,5.379282747,5.005629681,4.671464987,5.127332912,5.626053921,4.178082687,5.15493905,4.784929566,5.534726324,5.304176249,4.88101075,5.133774675,5.646254692,5.000449525,4.924757537,4.991919478,4.831307467,4.996072373,5.363799332,5.110687882,5.649052233
ENSMUSG00000028093,Acp6,2.489302768,2.26107451,2.332863641,2.431479378,2.304070768,2.330558046,2.283392123,2.458958822,2.107400531,2.615208181,2.624328106,2.292837925,2.385858768,2.447207705,2.335328222,2.38218554,2.174328025,2.364612669,2.301618344,2.439211215,2.114776515,2.442121107,2.370504596,2.367252138
ENSMUSG00000032561,Acpp,6.795675262,6.429285762,6.760069296,6.174365833,6.92249845,6.848271636,6.55926653,6.622251088,6.316150733,6.777708217,5.550201575,7.102118553,5.629969695,5.982361159,5.873808945,6.277153062,6.808066725,5.961294625,6.38249907,6.49806902,5.848994158,6.845137982,6.866416853,6.959676731
ENSMUSG00000072770,Acrbp,5.865671048,5.69644196,6.244246299,5.996128936,6.408717722,6.134308594,5.905420414,6.221380786,7.282525053,6.238759209,6.832494293,6.533514302,5.91888064,6.720172926,6.042052029,6.584572479,6.053014006,6.703450152,5.869332275,6.396408249,6.355547317,6.166465897,5.879372457,5.674333351
ENSMUSG00000032281,Acsbg1,7.788296929,8.088782959,8.103898422,7.19505689,7.35911545,7.341862329,7.792425564,8.094811149,7.95029093,7.770212157,7.639087148,7.182906977,7.985514902,7.872795156,7.668222034,7.704209148,7.503931144,7.716613446,7.82980104,8.392973074,7.806380825,7.579791023,7.903652997,7.840355663
ENSMUSG00000076435,Acsf2,10.40180625,11.01961382,11.23359595,11.22624792,10.76458176,10.39964369,10.62728871,10.98210072,11.19095093,11.04271142,10.22842688,10.27794344,10.55071155,10.61313408,11.05878939,11.26447749,10.61291739,10.2245171,10.66824554,11.36506414,11.20063501,11.19330426,10.6780417,10.34031525
ENSMUSG00000018796,Acsl1,6.298727472,6.004465456,7.044599655,6.150352824,5.778511954,6.271383354,6.185027625,6.525793207,6.075776136,6.096361071,6.776275059,5.72453834,6.517074895,5.588182685,6.522855039,5.918067159,5.719158097,6.898386948,5.944431068,6.787546671,6.585496173,6.240536685,6.310491241,6.153477547
ENSMUSG00000031278,Acsl4,2.419189956,2.43910119,2.035109921,2.727106041,2.583835674,2.142991852,2.432082159,2.45255185,2.581968812,2.327290235,2.701019143,2.616500753,2.423305801,2.670562515,2.335850462,2.578006505,2.455251314,2.62254424,2.624324753,2.377763303,2.172634114,2.241685145,2.619368687,2.684376768
ENSMUSG00000024981,Acsl5,9.494632826,9.681042652,10.1467981,9.510791076,8.675564051,9.111062462,9.435177694,9.220209675,9.946469316,9.752542787,8.424223433,8.72214245,10.14944687,9.434830315,9.879284989,9.478797131,9.032886772,9.055093334,9.81119582,9.819103093,10.10581722,8.624997447,9.497338467,8.795678017
ENSMUSG00000020333,Acsl6,5.487789532,5.360026226,4.911575007,4.908292872,4.530819021,5.248859312,5.064457137,5.633152174,5.683577128,5.404785622,5.222747071,4.522073284,5.104764987,5.439692626,5.661024197,5.071310185,5.721716243,5.273357562,5.668911614,5.260414461,5.318127573,4.811850327,4.770598716,4.544568641
ENSMUSG00000033533,Acsm1,3.954995012,4.076582792,4.090896326,4.03711088,4.041995053,4.133854615,4.221329454,4.154162991,4.479120885,4.174821862,4.16651827,4.04228799,4.341686756,4.454042798,4.320438208,4.478266487,4.121733481,4.101330622,4.131593614,3.981755797,4.296030482,4.203077257,4.001138497,3.855122343
ENSMUSG00000030945,Acsm2,3.129520643,3.132847643,2.994562841,2.677832584,2.7062978,3.357691209,4.026563216,3.09740452,3.216867041,3.233641737,3.303641362,2.915687528,3.7991117,3.469806969,3.086823901,3.200805846,2.894667933,3.539925408,3.222628116,2.783799506,3.170025308,2.294802744,3.071729708,3.480314701
ENSMUSG00000030972,Acsm5,2.51088745,2.718534165,2.749489708,2.973975671,2.345034583,2.892437387,2.427931682,2.492982948,2.618787747,2.334075919,3.107705408,2.961987876,2.993931227,2.253744202,2.826187959,2.677857929,2.280828417,2.350678916,2.591657753,3.233936573,2.337217337,3.022375465,2.389175617,2.276970912
ENSMUSG00000027452,Acss1,7.848435422,7.971623616,7.862227639,7.864543142,7.818759984,7.856511253,7.287250881,7.066665425,8.133944838,7.687091301,7.632146285,8.332898898,7.866435096,7.167884656,7.246514915,7.210527285,7.491319425,7.664561034,7.719516368,7.842032342,7.913674478,6.770089362,7.450701514,7.624065073
ENSMUSG00000027605,Acss2,5.12868453,5.284713791,5.835622858,4.920254056,5.212053849,5.056825787,4.717122896,4.744015626,5.368367816,5.067317239,5.929582603,5.094415863,5.958386183,6.030846446,6.336682572,5.638849653,5.182477272,5.274553719,5.172690139,6.325701939,5.07681654,4.566923093,5.575814078,5.601792841
ENSMUSG00000029580,Actb,8.708105339,8.850269402,8.691625719,8.982072662,9.057540242,8.858067773,8.750136193,8.550159267,8.952711306,8.756110305,8.982827541,8.833468862,8.514862508,8.933961929,8.765983875,8.919149049,8.978411497,8.771675345,8.437847893,8.638014038,8.6552016,9.12077365,8.90656511,8.92376212
ENSMUSG00000068614,Actc1,3.760522529,4.533799307,4.784734518,6.155911372,5.641344357,4.849278142,4.064506437,5.118066071,4.08840314,6.301768559,5.553212952,5.317974154,4.435478402,5.996638838,5.425361939,6.521870246,6.150327469,4.087131869,4.478723761,6.264276646,3.997759428,5.980977462,5.564489544,5.981392069
ENSMUSG00000062825,Actg1,4.737473724,5.124721077,3.994102375,4.370359266,4.513821994,4.463365495,4.18286766,4.672450269,4.890073572,4.946743455,4.775099101,5.070511137,4.869342187,4.843935104,4.995795265,4.594183541,4.404452719,4.925170712,4.687506089,4.328665328,4.613122611,3.899817861,5.077087973,5.648446178
ENSMUSG00000015143,Actn1,6.630768595,7.05358602,6.758490288,6.584562642,6.547104384,6.707456412,6.833905123,6.949499208,6.571327004,6.623609248,7.061988016,6.881832119,6.467148045,6.243892022,6.715576845,6.52305823,6.312397204,6.773343173,6.70236119,6.528321422,7.354689903,5.703486089,6.677410678,6.489271234
ENSMUSG00000054808,Actn4,5.613396823,5.678393872,5.863372345,5.565029799,5.411373126,5.529561944,5.511389623,5.635047146,5.554219836,5.676316319,5.53069522,5.534356896,5.821512097,5.885611446,5.878174294,5.654687863,5.709841391,5.710687777,5.745941274,5.600391192,5.871829723,5.519640002,5.738869025,5.758069333
ENSMUSG00000037351,Actr1b,3.350705487,3.2561341,3.195745312,3.122459191,3.723111976,3.714077933,3.262255265,3.844769333,3.866107229,3.341428075,3.70380629,3.440119381,3.48027098,4.560017384,3.567294032,2.925825883,3.968159679,4.067281882,3.256922637,3.766371179,3.453659966,3.56791753,3.284010744,3.205909004
ENSMUSG00000020152,Actr2,3.939001186,2.236291424,4.00370872,4.091941419,3.113235571,3.131442586,2.860881672,3.762393682,3.177832905,3.250335849,2.938300993,4.197523064,3.684548332,4.10919603,3.549813017,3.93457695,3.151061856,3.819066106,2.289680341,2.950441257,3.61207033,2.607435763,3.784865764,3.666965363
ENSMUSG00000026341,Actr3,5.895167323,5.878925401,5.442640759,6.609379793,4.356929292,5.202475714,6.529643035,5.442640759,5.471366278,5.184465278,3.7769897,5.830113669,5.652791976,6.173533266,3.874888191,3.661971942,3.061311204,5.961294625,3.97495703,3.184176005,4.20439187,5.561699005,4.814955086,5.830113669
ENSMUSG00000026836,Acvr1,5.494312859,5.384443022,5.323063821,5.326661739,5.253817381,5.349723657,5.366324322,5.310752901,5.45533879,5.22345185,5.276948435,5.127137227,5.481093334,5.380372511,5.271581656,5.35648104,5.263169249,5.241098301,5.218770241,5.23244724,5.427195846,4.715091172,5.389727544,5.325768078
ENSMUSG00000026834,Acvr1c,3.309804173,3.855928876,3.826722735,4.247074448,3.461702123,4.197175465,3.654155593,3.299687696,3.713340719,4.223645654,4.04302156,3.775297372,3.481225928,3.772849469,3.537618613,3.568115141,4.30771425,3.961529263,4.25086478,3.392522173,3.734299408,3.515252107,3.842495548,4.305513428
ENSMUSG00000000530,Acvrl1,3.755970048,3.812140793,3.619807108,3.84097538,4.044178688,3.675880134,4.192161166,3.806133691,4.339698928,4.144164551,4.133834161,3.693047589,4.167906124,4.272897143,3.614011476,3.766880858,3.888468988,3.870760725,3.932645566,4.306462974,4.42675801,4.158759488,4.037390541,4.444471522
ENSMUSG00000008822,Acyp1,10.27381657,10.35468074,10.17374032,10.21878499,10.33750816,10.3765631,10.35276321,10.10772606,10.31824081,9.911793534,10.29036912,10.35424396,10.0777776,9.661149926,10.31204197,10.17317718,10.19006727,9.968122061,10.04226214,9.934133462,10.19149054,9.603969988,10.27149455,10.29625093
ENSMUSG00000060923,Acyp2,6.895073354,6.538897826,6.91364977,6.899157954,6.751638086,6.636877317,6.8323184,6.831980692,6.792880394,5.366228397,6.462875959,6.646938048,6.231841931,6.47711051,6.670829288,6.083214946,6.244995495,6.859631017,7.103297584,6.799905587,6.349436773,6.744900795,6.689417746,6.826155416
ENSMUSG00000017697,Ada,3.746658175,4.417723015,3.98614489,4.338985385,5.122464638,3.523030072,4.113347112,3.763149444,3.518634498,4.258131793,3.830773747,3.837109237,4.054213296,2.654990222,4.007054801,4.361370309,3.753723399,4.776472052,4.907168738,3.745789173,3.961727615,4.078179058,4.06658666,3.979870918
ENSMUSG00000027719,Adad1,5.331588249,6.071549801,5.528024255,5.45538626,5.400963052,5.86982256,6.188100375,5.388494807,4.948356513,5.41074389,5.200164055,5.307405269,5.230492227,5.454874057,4.510138039,5.105894554,5.669976935,5.821664736,5.992714323,5.739295855,4.690356334,4.471099535,4.91492002,4.364999251
ENSMUSG00000027259,Adal,7.772502887,7.641710284,7.526965712,7.691909487,6.912895257,7.254713537,7.663684144,7.945518161,7.527337883,7.610328652,7.104902215,7.563682281,7.612789622,7.270759366,7.927212761,7.746523496,7.346362547,7.153656685,7.555941108,7.758660554,8.065216384,7.500642301,7.440793405,7.019093497
ENSMUSG00000020926,Adam11,6.747594362,7.143083365,6.754901468,6.864025215,6.693611599,6.797070061,6.969849729,6.719873946,6.634845738,6.822540953,6.451525067,6.897172951,6.724598888,6.604103509,7.033596955,6.888581251,6.868817552,6.490017109,6.885386897,6.900460799,6.972005496,6.662069473,6.800231839,6.872115977
ENSMUSG00000054555,Adam12,6.867561191,6.922457761,7.132516206,6.799168532,6.970084064,6.756274859,7.231804612,7.053672919,6.732005744,7.107596387,7.062922624,6.192576985,6.821530185,7.062486785,7.205681746,6.887459772,6.698327363,6.818656709,6.88884838,7.124433144,7.170855967,6.857694174,7.166917811,6.90303229
ENSMUSG00000028041,Adam15,3.874888191,2.778853651,2.451855107,2.845192279,3.075589652,3.71330739,2.558720163,3.519928027,3.38599769,2.385121689,3.234411215,2.944621634,3.08075815,3.030512924,3.474070033,3.004483713,2.684874759,2.425320421,2.918764713,3.185453409,2.484225398,2.821318437,2.560361052,3.143848938
ENSMUSG00000052593,Adam17,6.80995905,6.826226652,7.126431519,6.928693205,7.19644751,6.663311419,6.347896913,6.538748485,6.585354114,6.429813079,6.391866507,6.69844447,7.049849775,6.551170885,7.086982323,6.987396329,7.147361235,6.703106419,6.518586251,7.00521333,6.809211894,6.330544305,6.296780125,7.213870358
ENSMUSG00000011256,Adam19,3.094831045,3.004635782,3.800916612,2.799163445,3.805960428,3.230793195,3.241194536,3.490400232,2.884150008,3.686156893,3.446605356,3.449633809,3.219965049,3.675540237,2.812723624,3.575910531,3.405345901,4.556031991,2.612990579,3.896469837,4.079720599,3.201697017,3.25397863,3.822771911
ENSMUSG00000040537,Adam22,11.69452472,11.87190694,11.64526703,11.66905114,11.53020035,11.67022517,11.6977819,11.69219988,11.644728,11.77018699,11.42729283,11.56684345,11.65792785,10.86169639,11.49181108,11.3166591,11.39804019,11.32949155,11.66466857,11.42210828,11.59419256,11.45213828,11.34051735,11.3207033
ENSMUSG00000025964,Adam23,2.529479963,2.518096582,3.096777072,2.38196941,2.510019372,2.089147725,2.521547674,2.72223054,2.575861135,2.502556169,1.98730446,2.487297503,2.622185722,3.192825683,2.26898346,2.673990667,2.639266273,2.581582334,3.010847164,2.683348214,2.306072602,2.285073941,2.604470422,2.573650044
ENSMUSG00000014725,Adam28,4.378082431,4.743600823,4.805914663,4.481116642,4.227470783,3.998704834,4.57993288,4.710562083,4.010087078,3.941901881,4.952847641,4.467047125,4.982112151,4.292491876,5.215228103,4.248866843,4.573033168,4.068710371,4.090266062,4.321373913,4.310657676,4.311587448,4.847925173,4.731044092
ENSMUSG00000079058,Adam34,5.310297513,4.726302887,5.228653052,4.62675447,5.59648807,5.268618607,5.461772631,5.244546042,5.031790417,5.130674462,5.237533064,4.882466763,5.090422126,5.71911162,4.121477346,5.246059597,5.069597714,5.509235994,5.452901363,4.940917121,4.905202967,5.209424273,5.248156874,5.830113669
ENSMUSG00000072972,Adam4,2.174682074,1.965844917,2.144358203,1.927368472,2.091012344,1.74796409,1.775996115,1.97353431,2.710775189,2.483494492,2.488132252,2.316627972,1.98119455,2.683394026,2.103326919,2.123654932,2.078162342,2.12833566,2.199755052,2.028051869,2.256669556,2.772750419,2.265754845,2.174682074
ENSMUSG00000025473,Adam8,6.47327303,6.571908383,6.369701302,7.019742006,6.148604725,6.709316706,7.090528055,6.913323544,6.451597356,6.691441741,6.618645165,6.627657618,6.513896991,7.13553027,6.524315898,6.965326313,6.505000589,6.88648835,6.522129881,6.279221893,6.852454504,6.554679076,6.557638277,6.186007778
ENSMUSG00000022893,Adamts1,6.853999048,6.331907146,6.812351972,7.180458927,7.391718517,7.467716446,7.739028566,6.635613259,6.910556063,6.872072821,7.194480494,6.331160729,7.550851471,6.445929815,7.298950961,6.824601625,7.194480494,7.157063314,7.464316529,7.472462909,6.72697113,7.008814477,7.459884625,7.396364506
ENSMUSG00000049538,Adamts16,6.06419475,6.496404644,5.698880433,5.439116264,5.866077543,5.953805082,5.620021575,5.702370815,5.89788538,4.522654005,5.890544725,4.411261056,5.849059972,4.407222002,5.362481908,5.907970649,5.483663032,5.028964189,6.069987995,5.746342839,5.405902636,5.305062627,5.438142579,5.082031154
ENSMUSG00000053399,Adamts18,4.083397958,4.311710718,4.554216416,4.079972457,4.015317904,4.574309641,4.616205166,4.830037717,5.064460142,4.839430417,4.108193156,4.261035266,4.803951984,4.632164556,5.563743396,3.968646045,4.525631949,4.620049009,4.217661344,4.371195332,5.215876653,4.545679017,4.494973764,4.343373843
ENSMUSG00000036545,Adamts2,9.249583981,9.200881561,8.925544726,9.265387635,9.577773776,9.60343495,9.490636093,8.902781781,8.975063377,9.057033967,9.472078467,9.783839783,9.006445308,8.689599384,9.020951215,8.971519029,9.595527494,9.710523825,8.965580779,8.998159301,9.095504706,9.125155086,9.376786285,9.712243839
ENSMUSG00000022449,Adamts20,8.185768807,8.284694289,8.372289489,7.982120505,8.591651143,8.162669632,7.884762372,8.345742787,8.664940031,8.663754741,8.116847851,7.911723172,8.270164202,8.680846866,8.280833886,8.267825747,8.75033385,8.556398526,8.570381739,8.09744544,8.157205132,8.613532657,7.876088818,8.039222158
ENSMUSG00000043635,Adamts3,4.217146522,4.52703163,3.991233635,4.261393878,4.784129086,4.809582483,3.906106539,4.988962639,4.301097712,3.926485735,3.838878722,4.068621136,3.794557621,3.403415585,3.806820186,3.850305367,4.024161337,4.123210352,3.786145006,4.221199142,4.194351519,3.806719273,4.306369807,4.076040206
ENSMUSG00000046169,Adamts6,7.592870147,7.708513198,7.456491568,7.876344668,7.418670142,7.551843219,7.5348758,7.253711075,7.558272647,7.133282041,7.929224527,7.249691264,7.476518913,7.332314205,7.624083425,7.550851471,7.293118922,7.555561027,7.76468545,7.97643632,7.719420046,7.139178586,7.573675588,7.212803235
ENSMUSG00000032363,Adamts7,4.238214198,4.180436313,4.164540674,4.015432892,4.210681586,4.176704288,4.100634808,4.278184432,4.076228941,3.970178185,4.458658544,3.991489423,4.168375148,4.200089515,3.808307513,4.092654404,4.146285204,3.817029961,3.974940886,4.024834418,3.924900212,4.355328137,4.073616848,4.191112799
ENSMUSG00000030022,Adamts9,4.61980289,4.540204453,4.484916367,4.369386367,4.495893921,4.529635142,4.109496816,4.492562096,4.528772551,4.19783237,4.486339737,4.573643285,4.466286306,4.247692362,4.611147948,4.65999128,4.310148995,4.358814375,4.748188144,4.243201737,4.073262541,4.592929436,4.425962313,4.522317855
ENSMUSG00000066113,Adamtsl1,4.829147727,4.712485524,4.245462445,4.220941005,4.414100118,4.160356486,4.384147083,4.469797369,4.433414414,4.404419863,4.927152131,4.677730192,4.453628721,5.286010489,4.483634229,4.167769578,5.03725188,4.679792041,3.747522518,4.154177583,4.590539658,4.827428286,4.541711204,4.3606341
ENSMUSG00000036040,Adamtsl2,9.216776353,9.279912167,9.684747458,9.060438591,8.794690066,8.823682491,8.914471174,9.290683431,9.398789666,8.792716717,9.013649791,8.964390391,8.978507525,8.929926845,9.592584692,8.912843329,8.934418173,9.190533016,9.123769755,9.515313932,9.496321483,9.736232099,9.051562705,9.257387936
ENSMUSG00000070469,Adamtsl3,2.284283003,2.361504071,2.709903336,2.303176659,2.539001494,2.695585806,2.692642936,2.634760068,2.378898062,2.580753161,2.357267597,2.424930865,2.492980617,2.286169487,2.484015051,2.421194658,2.548493554,2.678042649,2.353185445,2.484743731,2.567626156,2.726358704,2.513379876,2.536531121
ENSMUSG00000015850,Adamtsl4,4.058157292,3.564286629,4.130756892,3.484355895,3.270351489,3.426321092,3.001548212,4.007564047,3.616635861,2.943101032,4.074478561,3.352021042,4.450590187,3.239091245,4.453206346,3.812394934,4.005313373,4.342645447,3.042031084,3.640520711,3.565153658,3.429153961,3.536991763,4.302796346
ENSMUSG00000056413,Adap1,7.658011058,7.418670142,7.936472693,7.623371411,7.569009531,7.920930052,6.984098716,7.799369742,7.520725576,7.487614484,7.793149851,7.454753914,7.899439138,7.591935724,7.774602194,6.774417305,7.761641687,6.9817226,7.034031588,7.454753914,7.116918561,7.008814477,7.86530193,8.012933283
ENSMUSG00000020262,Adarb1,2.59327115,2.481786812,2.230986884,2.405920243,2.655570174,2.649316134,3.106517302,2.593219495,2.236847625,2.151540986,2.429170332,3.05664936,2.445833592,2.261959244,2.322630618,2.452033972,2.698168213,2.649639677,2.353671733,2.589148012,2.780937431,2.960154238,2.375726174,2.436068606
ENSMUSG00000052551,Adarb2,6.398400331,5.441854312,4.856415686,5.797713501,4.993446619,5.854920994,6.133929791,6.309316762,5.391041502,5.470134631,5.088093617,5.257137329,5.670047718,4.932562103,6.052205612,5.123470841,4.809348373,5.357650284,4.920579236,5.60017395,5.772993978,2.607435763,5.671002326,5.50203941
ENSMUSG00000031949,Adat1,2.825538097,2.912383052,4.035886335,3.46628198,2.490181011,2.997803016,2.892857205,2.873540065,3.287667956,2.622131728,2.966740173,3.057929248,2.943107979,2.458192991,2.93754162,2.847995037,2.84645408,2.941785695,3.018598989,3.119808022,2.819518106,3.129808234,3.105298214,2.944585858
ENSMUSG00000046947,Adck2,7.925140621,8.012700546,8.283537252,7.930817783,8.195644221,7.477193807,7.355470965,7.674876825,8.59437539,8.273859021,8.174993602,8.370928298,8.132569677,7.816804087,7.679575849,8.087535006,7.882980898,8.095358899,8.279286827,8.125483762,8.180598464,8.249573047,8.50669214,8.012933283
