ENSEMBL,Symbol,WT_CT8_dup1,WT_CT8_dup2,WT_CT12_dup1,WT_CT12_dup2,WT_CT16_dup1,WT_CT16_dup2,WT_CT20_dup1,WT_CT20_dup2,WT_CT24_dup1,WT_CT24_dup2,WT_CT28_dup1,WT_CT28_dup2,KO_CT8_dup1,KO_CT8_dup2,KO_CT12_dup1,KO_CT12_dup2,KO_CT16_dup1,KO_CT16_dup2,KO_CT20_dup1,KO_CT20_dup2,KO_CT24_dup1,KO_CT24_dup2,KO_CT28_dup1,KO_CT28_dup2
ENSG00000082515,MRPL22,9.538249,9.444658,9.678486,9.461147,9.403585,9.972608,9.521595,9.440794,9.804634,9.188809,10.217914,9.516633,8.655802,9.060485,8.874888,9.574851,8.805814,9.091698,8.719398,9.398037,9.199796,9.231668,9.102376,9.286957
ENSG00000214026,MRPL23,7.5135475,7.8103915,7.8326905,7.727156,7.808174,7.662685,7.8438645,7.653119,7.8656545,7.684758,7.825814,7.682494,7.731055,7.624067,7.746573,7.696542,7.643148,7.805486,7.374871,7.719382,7.8589795,7.817693,7.7663755,7.8502485
ENSG00000143314,MRPL24,9.779532,9.742617,10.060664,9.841798,10.187342,10.033527,10.13542,10.042198,10.285859,9.721968,10.246458,9.798754,9.656887,9.505917,9.584585,9.714188,9.4705,9.722987,9.526871,9.587478,9.987301,9.641788,9.733312,9.429607
ENSG00000108826,MRPL27,9.790125,9.86893,9.983875,10.192845,9.927876,10.330286,9.697663,9.979573,9.844865,9.799379,10.008445,9.664521,9.490231,9.816526,9.954863,10.040928,9.664553,9.800142,9.650918,10.01569,9.917516,9.875776,9.708039,9.797944
ENSG00000086504,MRPL28,9.532049,9.704299,9.472092,9.657698,9.755276,9.446615,9.597787,9.518802,9.812537,9.522882,9.567154,9.502964,9.82762,9.77082,9.678833,9.849134,9.777547,9.840371,9.107434,9.739236,9.758711,9.625532,9.777453,9.817073
ENSG00000114686,MRPL3,9.699159,9.314549,9.783513,9.7061545,9.7809265,10.120322,9.769852,9.6130555,9.858142,9.429703,10.128153,9.605613,8.8402915,9.333498,9.3329575,9.618892,9.146979,9.4883755,9.270374,9.4415555,9.656836,9.7302765,9.353389,9.2498905
ENSG00000185414,MRPL30,7.563611667,7.503031667,7.812311,7.689309333,7.483830333,7.833473,7.823895667,7.782770333,7.894216333,7.527757667,7.877724,7.707193667,7.307974333,7.493260333,7.249643,7.650841667,7.405914,7.442272667,7.375814333,7.397152,7.569888667,7.468673,7.386800333,7.55756
ENSG00000106591,MRPL32,9.271614,9.34359,9.623513,9.629104,9.3235,10.017982,9.51037,9.436429,9.982057,9.276635,10.200768,9.561665,8.820723,8.9867,9.073402,9.372218,8.770308,8.977616,8.946894,9.046812,9.357362,9.141847,9.232987,9.017729
ENSG00000243147,MRPL33,3.4171625,3.5044155,3.613047,3.4576275,3.529564,3.320579,3.638597,3.3658455,3.478589,3.4339735,3.5226575,3.4608145,3.490123,3.4055755,3.319838,3.4771995,3.1157055,3.3287755,3.5210295,3.2377555,3.495047,3.2808995,3.5460585,3.4116605
ENSG00000130312,MRPL34,8.704499,8.881042,8.827199,8.960997,8.852279,9.103057,8.898799,9.011176,8.819729,8.78034,9.032605,8.849689,8.659724,8.7788,8.517636,8.898718,8.629612,8.783267,8.170552,8.722344,8.964273,8.802316,8.848822,8.729814
ENSG00000132313,MRPL35,8.355313333,8.299745667,8.465625,8.404745333,8.309031,8.697776,8.517583333,8.372897333,8.384383333,8.541005667,8.621972,8.34459,7.979295333,8.111649667,8.200278333,8.284898,8.190407,8.182212667,8.270295667,8.300874333,8.494137667,8.219472,8.280574,8.156106
ENSG00000171421,MRPL36,10.568344,10.45884,10.719667,10.738162,10.86806,10.894589,10.828066,10.698988,11.182232,10.477312,10.981066,10.450786,10.367854,10.625647,10.357471,10.626581,10.258505,10.575874,10.231565,10.665924,10.807671,10.506881,10.299944,10.492905
ENSG00000116221,MRPL37,9.097731667,9.105147667,9.104813333,8.952161667,9.245886667,8.963797,9.122212333,9.120136,9.071031667,9.199345,9.000535,9.047583667,8.930407,9.101864,8.861306,9.006034333,8.944740667,9.032628,8.710744667,9.056834667,9.127422667,9.039855333,9.083566,9.016055333
ENSG00000204316,MRPL38,10.125576,10.350587,10.471145,10.320912,10.419048,10.401733,10.441951,10.52109,10.850716,10.288744,10.665892,10.297843,10.318389,10.195096,10.100661,10.244119,10.145064,10.176195,9.904563,10.09938,10.463806,10.225839,10.340253,10.187562
ENSG00000154719,MRPL39,6.154679,5.434,6.0315695,5.914137,5.886471,6.015059,5.9450965,6.049042,6.1819825,5.8808995,6.228061,6.199334,5.16197,5.607638,5.179637,5.622819,5.1453805,5.796827,5.407826,5.991709,6.0399565,5.8593005,5.735207,5.4515435
ENSG00000105364,MRPL4,7.635218333,7.922356667,7.776936,7.724996,7.892991333,7.620683333,7.811895667,7.817646,7.828751333,7.671633,7.862160667,7.667149,7.715507667,7.516029667,7.57463,7.671229667,7.458321,7.700004,7.527420333,7.575848333,7.918099333,7.743030333,7.643348667,7.608842333
ENSG00000185608,MRPL40,9.392126,9.065007,9.274318,9.329644,9.503949,9.469842,9.301966,9.220192,9.379528,8.863883,9.805301,9.052434,8.5789,9.04864,8.798474,9.129946,8.773482,9.100758,9.044558,9.177536,9.299041,9.093831,8.92235,8.9038
ENSG00000182154,MRPL41,7.300525333,7.582998667,7.915981333,7.507933,7.924748,7.702833,7.946899,7.820422667,8.163008,7.462562,8.205835667,7.627717333,7.43769,7.561285333,7.496853,7.633553667,7.443542,7.408384,7.656383,7.471941667,7.724559667,7.443112333,7.914297667,7.632371
ENSG00000198015,MRPL42,9.087599667,9.172697,9.172327333,9.359805333,9.181323667,9.404415,9.174031,9.258715333,9.085061333,9.286386,9.230849333,8.986096333,8.482951,8.702666667,8.785639333,8.842718333,8.691285333,8.897025333,8.989844667,9.059827,8.962668667,9.06764,8.492489667,8.763330333
ENSG00000055950,MRPL43,8.060737667,8.452492,8.230574,8.398787,8.194671667,8.611924,8.372762,8.435210333,8.529479667,8.428767333,8.420176,8.431376333,8.171533,8.270783333,8.073467,8.551278,7.995474,8.361575333,7.772957,8.254572,8.243543,8.317279,8.161286667,8.256292
ENSG00000135900,MRPL44,9.341702,9.3521995,8.8916485,9.4371145,9.38748,9.345203,9.3629205,9.441152,8.3337055,9.449776,8.6748985,9.147179,9.1019315,9.203187,9.301383,8.971608,9.1621445,9.202005,9.224418,9.2521745,9.1552275,9.1270425,9.1047285,9.1677805
ENSG00000278845,MRPL45,9.466868,9.393434,9.490033,9.581148,9.47561,9.729074,9.787102,9.578235,9.50985,9.629718,9.700718,9.561652,9.366866,9.362231,9.321025,9.573175,9.293171,9.542574,9.340232,9.575881,9.717217,9.490596,9.496877,9.51169
ENSG00000259494,MRPL46,8.730938,8.635163,8.824661,8.70324,8.857622,9.115777,8.87475,8.78407,8.930218,8.520162,9.338974,8.766101,8.500439,8.386835,8.332256,8.730291,8.113667,8.595664,8.388418,8.527322,8.859252,8.669076,8.437244,8.542838
ENSG00000136522,MRPL47,10.1159345,9.5055555,9.9912355,10.18396,10.321997,10.3078385,9.7634815,9.6706515,10.1344565,9.6510835,10.4561725,9.4333855,9.043128,9.3743835,9.91975,9.7760145,9.299201,9.688185,10.0797905,10.0691665,10.135888,10.0086565,9.234885,9.356729
ENSG00000175581,MRPL48,9.38984,9.079775,9.39861,9.428281,9.381735,9.61273,9.229297,9.323203,9.307304,9.275208,9.599055,9.17021,8.668619,8.813389,8.982596,9.246876,8.892865,8.961973,8.973731,9.065266,9.149705,9.171657,8.829894,8.867707
ENSG00000149792,MRPL49,10.620543,10.700804,10.516209,10.574113,10.645714,10.539801,10.661073,10.508731,10.159635,10.651556,10.531568,10.548223,10.661211,10.450265,10.5359,10.317097,10.560831,10.541576,10.457159,10.516725,10.782968,10.591073,10.683695,10.572561
ENSG00000136897,MRPL50,8.9264295,8.48738,8.789603,9.0292945,8.7678965,9.470055,8.8465725,9.010055,8.668907,8.7981695,9.1342485,8.790827,7.819819,8.0066475,8.292589,8.6196815,8.050516,8.454698,8.3859905,8.535231,8.655488,8.443413,8.44515,8.2868795
ENSG00000111639,MRPL51,9.975103,9.855703,9.914414,9.852084,10.050542,9.861533,9.935557,10.092199,10.158621,9.780476,10.138404,9.28714,9.527766,9.511712,9.60584,9.686845,9.762348,9.821576,9.469407,9.727096,10.005109,9.577189,9.687114,9.512774
ENSG00000172590,MRPL52,9.622092667,9.559473667,9.699113,9.802247333,9.774912667,9.834713667,9.938747333,9.995669,10.12030867,9.73938,9.930015667,9.497784,9.727286667,9.630626,9.672588667,9.814642333,9.652438,9.733051,9.521165667,9.736798,10.02710967,9.6325,9.728127,9.416173
ENSG00000204822,MRPL53,5.856045,5.639709,6.108257,5.698029,6.114943,6.041977,6.116075,5.776329,6.399071,6.009833,6.20587,5.904114,5.812906,5.906357,5.412383,5.908575,5.32655,5.646316,5.863086,5.947177,5.755854,5.619794,5.444027,5.497701
ENSG00000183617,MRPL54,9.964444,10.097501,10.238555,10.171283,10.411032,10.550304,10.33589,10.234871,10.553756,10.083199,10.360615,10.08612,10.108821,10.080081,10.111996,10.358238,10.144003,10.308887,9.975364,10.180619,10.520821,10.134259,10.302218,10.062328
ENSG00000162910,MRPL55,9.084462,9.254429,9.319405,9.081877,9.484097,9.072909,9.491291,9.390443,9.641058,9.111535,9.505947,9.107074,9.425131,9.485126,9.18832,9.269541,9.079963,9.259646,8.98936,9.319592,9.425529,9.239055,9.308165,9.363659
ENSG00000143436,MRPL9,8.989071,9.046272,9.124087,9.027545,9.199357667,9.060006,9.23843,9.02301,9.268882667,9.049642333,9.328466,8.927371333,9.057104333,8.828862,8.850010667,8.854198333,8.920014667,8.915848667,8.993079,8.947622,9.286215333,8.986961667,9.101091667,8.855497
ENSG00000048544,MRPS10,9.45015025,9.438082,9.31818,9.52414375,9.31634125,9.51772025,9.30972625,9.4195565,9.194516,9.46472325,9.45043625,9.42290725,9.097331,9.29923225,9.33126775,9.329895,9.43120025,9.39665475,9.41031375,9.47060225,9.160312,9.482033,9.41326175,9.366329
ENSG00000128626,MRPS12,7.533202,7.602383667,7.681255333,7.597407667,7.725145333,7.627446667,7.778413,7.77646,7.843290333,7.629096,7.676935,7.548527333,7.648408667,7.717696,7.357409,7.635885667,7.349226333,7.711861,6.99806,7.634605,7.777856333,7.511660667,7.595384,7.590871333
ENSG00000120333,MRPS14,8.613591,8.251579667,8.504061333,8.523361667,8.609314,8.768190667,8.497964,8.416954667,8.385074333,8.419745667,8.766132333,8.358294,7.929723,8.183261333,8.370139333,8.370764,8.081094667,8.404158667,8.456464667,8.470781333,8.465375667,8.413360667,8.437814667,8.152359333
ENSG00000116898,MRPS15,7.80247725,7.64186825,7.8173945,7.868287,7.8045365,8.00706325,7.8797885,7.77241825,7.864298,7.71466125,8.0174475,7.73806575,7.55808725,7.57908325,7.69000425,7.831973,7.53955825,7.79428625,7.72157025,7.83337275,7.9139665,7.818127,7.72783325,7.91475575
ENSG00000182180,MRPS16,6.922181,6.96079,7.199846,7.168103667,7.171803,7.182786667,7.049358333,7.082334333,7.107950667,7.164115667,7.193368,7.105112667,6.774013667,7.287377,6.918625,7.173831333,7.010986333,7.287974,7.098968,7.224835,7.228864,7.130958,7.200529,6.899880667
ENSG00000239789,MRPS17,8.583875,8.339489,8.4813,8.664393,8.765301,8.551617,8.499977,8.752254,9.070847,8.379344,8.894992,7.800376,8.045191,8.358714,8.088818,8.24944,8.262507,8.175453,8.07423,8.42421,8.618434,8.219979,8.262097,7.789139
ENSG00000096080,MRPS18A,9.486393,9.773758,9.514157,9.489351,9.759059,9.392486,9.662996,9.584472,9.448753,9.46957,9.483481,9.433515,9.512404,9.498303,9.630427,9.280878,9.64475,9.525072,9.33059,9.455931,9.739005,9.440214,9.548879,9.485918
ENSG00000204568,MRPS18B,10.487657,10.320709,10.405227,10.215428,10.425835,10.330956,10.33426,10.609111,10.622331,10.298098,10.666918,10.350718,10.174446,10.139652,10.130523,10.265612,10.057615,10.28337,10.137871,10.298521,10.444112,10.322316,10.544726,10.264453
ENSG00000163319,MRPS18C,8.942502,8.525844,8.450735,9.02725,9.0265,9.284665,8.467507,8.97499,9.14958,8.622861,9.334598,8.495227,8.094062,8.504218,8.81574,9.112252,7.657016,8.59469,8.427584,8.884361,8.432264,8.817904,7.78447,8.632645
ENSG00000122140,MRPS2,9.208167,9.303179,9.247583,9.201138,9.503914,9.223894,9.498371,9.326942,9.451822,9.213389,9.341726,9.283743,9.460235,9.34178,9.215603,9.364249,9.101655,9.297164,8.834697,9.460155,9.501773,9.459828,9.488758,9.218698
ENSG00000266472,MRPS21,8.818547,8.604124,8.8264675,8.8306645,8.6921,9.1406135,8.776458,8.9525565,9.44567,8.706423,9.5035875,8.815803,8.418997,8.451012,8.3877525,8.7860335,8.3481815,8.502305,8.2921695,8.5906465,8.7044395,8.563793,8.5640085,8.4856355
ENSG00000175110,MRPS22,8.510208,8.284087,8.552839,8.661649,8.766773,8.727219,8.625993,8.344046,8.398011,8.235451,8.857767,8.186006,8.053407,8.260405,8.501111,8.326784,8.229867,8.301582,8.290936,8.47459,8.758175,8.278226,8.167198,8.235348
ENSG00000181610,MRPS23,10.508281,10.238623,10.60733,10.481445,10.7288,10.727017,10.343629,10.444243,10.516224,10.391674,10.977988,10.284616,9.985626,10.210574,10.083408,10.413833,10.167543,10.323108,9.980822,10.438392,10.494471,10.537456,10.324471,10.389987
ENSG00000131368,MRPS25,7.565894,7.612891333,7.725769,7.656516667,7.661262333,7.872098,7.531279333,7.779979,7.718844333,7.576374333,7.863786667,7.597753,7.504633333,7.617558,7.392217667,7.626414,7.333434667,7.563789,7.673406,7.53451,7.642702667,7.654568,7.549862667,7.680243333
ENSG00000125901,MRPS26,7.3047605,7.2236475,7.315175,7.2237795,7.59982,7.3865995,7.4191675,7.4411825,7.4346765,7.252504,7.521467,7.3694295,7.284884,7.1097015,7.037568,7.302872,6.974017,7.3562755,6.9465565,7.3080895,7.251704,7.351507,7.4459015,7.351736
ENSG00000113048,MRPS27,11.126851,11.178394,11.181975,11.18669,11.252141,11.130362,11.380991,11.213007,11.080712,11.121331,11.110789,11.066571,11.014438,10.991152,10.83717,10.875817,10.910575,11.055648,11.183248,11.058585,11.388204,11.047343,11.075293,11.012528
ENSG00000147586,MRPS28,8.608848,8.5225665,8.594419,8.7844405,8.694669,9.354893,8.610946,8.503874,8.4948615,8.1484915,8.8813935,8.6215995,7.655095,8.165395,8.0252005,8.51134,8.106062,8.3429675,8.000502,8.4012225,8.3909325,8.190071,8.1404545,8.202684
ENSG00000112996,MRPS30,7.96832,8.07388075,8.27467725,8.125078,7.8828895,8.2552125,8.08866125,8.272355,8.088816,8.14410575,8.23502625,8.20362925,7.47298275,7.78760575,7.59509025,7.9901365,7.629943,7.87166525,7.79816,7.89572025,7.92149,7.78394225,7.847546,7.6242805
ENSG00000102738,MRPS31,8.820911,8.536274667,8.946946667,8.852253333,8.707609333,8.965056,8.859552,8.711593,9.017017667,8.756006667,9.217130667,8.729552,8.359433333,8.394982333,8.339483333,8.706251667,8.421465333,8.590669667,8.426597333,8.645899667,8.865105667,8.631818333,8.585981333,8.401335667
ENSG00000090263,MRPS33,8.366021333,8.076187333,8.329288333,8.455077,8.357219667,8.936456,8.505784667,8.581313667,8.589942667,8.165902333,9.060355333,8.272054333,7.595379667,7.760196333,7.926212333,8.224799,7.739820333,7.922265667,8.117723667,7.882664333,8.538200667,8.002816667,8.014812667,7.774543
ENSG00000074071,MRPS34,9.171764,9.242321,9.333949,9.1506,9.372575,9.189941,9.496299,9.339081,9.806867,9.20441,9.57168,9.229131,9.148601,9.313028,9.055195,9.449919,9.00165,9.415311,8.775672,9.367384,9.33309,9.365103,9.357487,9.296197
ENSG00000061794,MRPS35,9.5106405,9.4625325,9.6369565,9.511026,9.5768285,9.494461,9.6058865,9.587575,9.5071975,9.4986545,9.6562435,9.5020395,9.1893805,9.4514745,9.2137065,9.488211,9.239028,9.382505,9.368953,9.4796185,9.564502,9.437792,9.3590085,9.3370095
ENSG00000134056,MRPS36,7.888599,7.609648,7.556527,8.106631,7.6472,8.4229665,7.819662,8.1355135,7.873345,7.891894,8.12942,7.9290285,7.412935,7.5732575,8.0173005,7.975305,7.4110905,7.812814,7.7799015,7.8509725,7.890618,7.785168,7.956799,7.5574675
ENSG00000144029,MRPS5,10.920647,11.021923,11.127851,11.140605,11.136073,11.267926,11.285496,10.943721,11.062773,11.048292,11.100573,11.033218,10.921286,10.928265,10.880881,10.758347,10.873301,10.933914,10.971156,10.995025,11.137013,10.888694,10.839891,10.994586
ENSG00000243927,MRPS6,11.730033,11.675545,11.755201,11.760692,11.907718,11.635442,11.802729,11.697188,11.904125,11.734069,11.980674,11.698737,11.49975,11.696263,11.630033,11.61262,11.523556,11.79222,11.570082,11.814302,11.664873,11.754634,11.624758,11.750899
ENSG00000135972,MRPS9,9.602059,9.687989,9.742568,9.677747,9.748252,9.841578,9.902504,9.564819,9.731201,9.750256,9.966389,9.581156,9.641185,9.545549,9.568315,9.593154,9.343064,9.489985,9.514475,9.532127,9.760735,9.611699,9.555457,9.416872
ENSG00000148187,MRRF,8.798427,8.956363,8.921495,8.856819,8.882818,9.085199,8.981775,9.095874,9.821251,8.833749,9.529272,8.769886,8.57439,8.612977,8.485906,8.798364,8.333604,8.653325,8.515272,8.708629,8.727056,8.579045,8.803318,8.814764
ENSG00000124532,MRS2,7.3909804,7.109224,7.3634906,7.3824256,7.2177312,7.314988,7.3880286,7.2564744,7.360249,7.2351832,7.4403316,7.3062442,7.103649,7.1662426,7.0889146,7.2307948,6.9326362,7.2166424,7.2840034,7.3203856,7.3486492,7.1424734,7.1286818,7.1094642
ENSG00000053372,MRTO4,8.029915,8.3331145,8.181748,8.146801,8.4657745,8.348465,8.3455585,8.383604,8.6711545,8.1592755,8.4872275,8.289018,8.1126925,8.152888,7.8909865,8.2622355,7.828683,8.1733585,7.947397,8.218386,8.3700365,8.026699,8.2995355,7.9444305
ENSG00000156738,MS4A1,11.02557075,10.896799,11.25087925,11.036452,11.032465,11.13426025,11.28330525,11.10446925,11.781476,11.22000725,11.77943875,11.12714075,10.17585,10.4492565,10.25571775,11.0962525,10.474312,11.05372875,10.7352255,11.063891,10.710462,11.165595,10.639914,11.00051
ENSG00000172689,MS4A10,3.0344665,3.0124425,2.7831265,3.0261805,2.949593,2.858774,2.735645,2.84395,2.930802,3.1332095,3.0672245,2.91281,3.0753625,2.6410285,2.9675755,2.710359,4.032785,3.085102,3.021158,3.133556,3.2796715,3.053026,2.90035,3.071044
ENSG00000071203,MS4A12,3.461595,3.857726,3.623624,4.146922,3.749698,3.601725,3.590161,3.901188,3.644251,3.745198,3.836999,3.704634,4.194545,3.680032,4.46106,3.418034,4.126558,3.453966,3.669908,3.617641,3.7911,3.823204,3.359805,3.799741
ENSG00000204979,MS4A13,3.131909,2.788343,3.182755,2.698594,2.837249,3.22727,2.821923,3.078748,3.005441,3.054037,3.039594,2.701352,3.799967,3.65408,3.789676,2.801496,3.608926,3.348825,2.61893,2.914873,2.981395,3.340596,2.61411,2.928263
ENSG00000166928,MS4A14,8.745079,9.016364667,8.788004,9.089091667,8.618231333,9.168219667,8.691841333,8.92107,8.720840667,8.783275333,8.713263333,8.833012333,8.418148667,8.671224,8.779137333,8.658159333,8.469838667,8.479643333,8.279492333,8.339844667,8.189683667,8.196983667,7.883128,8.366988333
ENSG00000166961,MS4A15,5.396718,5.529527,5.929525,5.529527,5.78414,5.609711,5.875881,5.659866,5.320173,5.280312,5.399832,5.565232,5.221652,5.769224,5.468078,5.486146,5.566829,5.465651,5.463356,5.54516,5.436265,5.452539,5.348035,5.530102
ENSG00000149534,MS4A2,8.950202,7.677637,9.194658,7.982545,8.743708,8.236847,9.006765,8.037001,9.260819,7.727967,9.241425,7.688994,6.549498,7.396719,6.91852,7.531256,6.509949,7.418858,6.661115,7.272066,6.751735,7.308574,6.491598,7.183952
ENSG00000149516,MS4A3,9.784069,9.224773,10.084525,9.532012,9.488355,9.783848,9.660278,9.102443,9.640806,8.633083,10.005544,9.096514,8.091097,9.12211,8.560813,9.322019,8.339993,8.92771,8.101509,8.775023,8.374873,8.819141,8.578321,9.152777
ENSG00000110079,MS4A4A,7.858538,7.473235,7.686691,7.9305505,7.898404,7.4275635,7.3956425,7.589398,7.0680145,7.3264255,7.120837,7.044024,7.914419,7.2746755,8.23782,7.18509,7.8805495,7.355584,7.6919235,7.352651,7.8637795,6.660086,7.8286795,6.818586
ENSG00000214787,MS4A4E,4.015307,3.486946,3.603806,4.053006,3.734709,4.152034,3.64531,3.766322,3.620359,3.691777,3.422265,3.55382,4.180018,3.619645,3.856442,3.559274,3.806643,4.07917,3.995197,3.998372,4.004622,4.078512,3.473751,4.244959
ENSG00000166930,MS4A5,3.851048,3.831551,3.630615,3.835422,3.720962,3.553089,3.903911,3.646044,3.709924,4.201727,3.840036,3.846854,4.04125,3.472386,4.035932,3.89767,4.289011,3.744142,3.831901,3.539972,3.757101,3.78358,3.874899,4.026392
ENSG00000110077,MS4A6A,11.27752967,11.49513867,11.457272,11.695913,11.35241467,11.761325,11.14154733,11.62915667,11.135302,11.41971533,11.07144267,11.40191267,11.31596133,11.332311,11.56963833,11.58702233,11.43032767,11.44671667,11.460508,11.367668,11.450829,11.33452833,11.25041767,11.24481767
ENSG00000166926,MS4A6E,3.604498,3.489194,3.135841,3.392639,3.096886,3.551755,3.176328,3.459163,3.649524,3.713828,3.683135,3.831071,3.718407,3.734077,3.425914,3.070675,3.063038,3.104611,4.04009,3.148194,3.703393,3.896151,3.264704,3.502454
ENSG00000166927,MS4A7,10.7624765,10.685617,10.66355925,10.7753575,10.70938325,10.742046,10.49513825,10.5784645,9.93312975,10.611482,9.9661505,10.51320425,10.1573815,10.04453,10.4535485,9.83192725,10.373488,9.8086285,10.411622,9.80751425,10.00564175,9.474958,10.03098825,9.56590125
ENSG00000178860,MSC,6.358266,5.628591,6.503489,6.293888,6.381567,5.66643,6.215668,5.508961,6.269434,5.862418,6.267864,5.391675,6.296225,6.283874,6.577634,6.331782,6.154236,6.634183,6.332672,6.429754,6.876632,6.423326,6.623375,6.631693
ENSG00000151379,MSGN1,5.224719,5.476887,5.798163,5.674955,6.260386,5.293377,5.941262,5.543862,5.806163,5.409232,5.674717,5.437745,5.9632,5.692627,5.409246,5.829276,5.524399,5.608103,5.910053,5.808374,5.632999,5.543064,5.286858,5.843048
ENSG00000095002,MSH2,8.3764575,8.096286,8.446132,8.213842,8.6204205,8.4221735,8.6202185,8.1649445,8.5777445,8.340295,8.7986355,8.22872,7.9698975,7.9340915,8.0527055,7.9321475,7.9116675,7.988724,8.4175725,8.234541,8.297657,8.209442,8.2756345,8.0332195
ENSG00000113318,MSH3,7.901746667,7.721934,7.781125667,7.881947333,7.512561667,7.888172333,7.563832,7.838741,7.697025333,7.881650667,7.607477333,7.874018333,7.275449,7.613124333,7.474167667,7.869418,7.114019,7.559234333,7.726029,7.520329,7.330757333,7.543462,7.604469,7.649842333
ENSG00000057468,MSH4,2.6034085,3.133923,3.036636,3.143199,2.9111335,2.748221,3.000271,2.9028085,2.8696765,3.491867,3.0455825,2.8654015,3.751595,2.838245,3.3446005,2.9980845,3.722626,2.9820025,3.230074,2.9199085,3.0276705,3.2839245,3.7018465,3.9057175
