ENSEMBL,Symbol,H_CT8,H_CT12,H_CT16,H_CT20,H_CT24,H_CT28,L_CT8,L_CT12,L_CT16,L_CT20,L_CT24,L_CT28
ENSG00000120278,PLEKHG1,6.155559,6.137493,6.196185667,6.382549333,6.174722333,6.250419667,5.532567333,6.088531333,5.935499667,6.265564,6.278308,6.051522
ENSG00000090924,PLEKHG2,6.404261,6.755407,6.6763565,6.810823,7.0620825,6.933097,6.2210125,6.133213,6.098863,6.0856435,6.3052825,6.3739115
ENSG00000126822,PLEKHG3,10.072667,10.041146,10.088823,10.029521,10.115907,9.729173,10.340332,10.184513,10.041359,10.000947,9.789493,10.078246
ENSG00000196155,PLEKHG4,6.585317,6.799143,6.425103,6.974788,7.751312,7.368571,6.67224,6.169171,6.216567,6.453184,6.456308,6.681987
ENSG00000153404,PLEKHG4B,5.3728265,5.50882475,5.53038025,5.482176,5.51632325,5.32474525,5.48753725,5.41372,5.28882,5.40198525,5.287952,5.281474
ENSG00000171680,PLEKHG5,5.380507,5.324392667,5.396011667,5.463527,5.697538667,5.544835,5.560868333,5.383623,5.237788,5.780405,5.522803,5.239484333
ENSG00000008323,PLEKHG6,5.582613,5.941862,5.764813,5.821883,5.634786,5.777961,6.037465,5.702107,5.80936,5.88262,5.906388,5.696806
ENSG00000187510,PLEKHG7,3.936013,3.894939,4.095553,3.680099,3.769394,4.293055,3.394717,3.626106,4.275065,3.68251,3.464474,3.36995
ENSG00000054690,PLEKHH1,4.0633475,4.7445415,4.3573105,4.4473645,4.1983455,4.2155895,4.353719,3.8881525,4.3588465,4.426867,4.309435,3.9929695
ENSG00000152527,PLEKHH2,4.742957,4.764764667,4.867434333,4.854869333,4.954118333,5.072225667,5.10618,5.002192333,5.16495,5.007956,4.954640667,5.414078667
ENSG00000068137,PLEKHH3,5.970833,6.350518,6.309727,6.024405,6.000053,5.933407,6.568724,5.955677,6.101501,6.080792,5.851198,5.896773
ENSG00000104886,PLEKHJ1,10.000075,10.00333,10.135732,10.051392,10.158523,10.191489,9.99783,9.901237,9.767143,9.599203,10.111759,9.971839
ENSG00000225190,PLEKHM1,9.929775,9.986614,10.114145,10.015522,9.883394,9.675954,10.381403,10.381429,10.297397,10.160927,10.127171,10.124499
ENSG00000116786,PLEKHM2,7.835868,7.820527,7.733384,7.958678,7.85877,7.763816,7.801559,7.965939,7.486947,7.267259,7.865042,7.898127
ENSG00000178385,PLEKHM3,5.79914475,5.5099135,5.80793925,5.64192975,5.47751525,5.527135,5.82244625,5.6991095,5.53073,5.99999425,5.73907225,5.6004395
ENSG00000187583,PLEKHN1,7.307459,7.443611,7.70973,7.533021,7.41154,7.212548,7.349155,7.20941,7.210067,7.226998,7.277441,7.275546
ENSG00000023902,PLEKHO1,11.185577,11.386983,11.316039,11.382581,11.48313,11.360629,11.357412,11.432612,11.267366,10.872587,11.255826,11.334094
ENSG00000241839,PLEKHO2,10.883805,10.803787,10.992376,10.855365,11.030227,10.468657,11.526462,11.559417,11.479135,11.197683,11.210037,11.42393
ENSG00000122194,PLG,3.8393375,3.945378,4.1826545,3.8783215,4.0709635,4.016528,4.1072325,3.7650185,3.915415,3.7577005,3.8555605,3.7303445
ENSG00000166819,PLIN1,3.7653405,4.073902,3.547116,3.4228255,3.8866365,4.000486,3.542993,3.7493715,3.7126885,3.796919,3.868181,3.4370685
ENSG00000147872,PLIN2,8.114245,7.6904596,7.8168266,7.8856208,7.735442,7.8922734,8.1226084,7.9837726,7.6572162,7.9032472,7.811859,8.1965912
ENSG00000105355,PLIN3,11.429629,11.214999,11.378945,11.374984,11.710205,11.088719,11.621156,11.504536,11.530571,11.380273,11.399521,11.709979
ENSG00000167676,PLIN4,6.740079,6.86464,6.818294,6.387382,6.875575,6.568108,7.271027,7.159272,6.927858,6.862584,6.905134,7.010639
ENSG00000214456,PLIN5,7.0256055,7.059902,7.08178,6.921172,6.70511,6.886114,7.340584,7.7417315,7.6305955,7.2379985,7.496577,7.5067915
ENSG00000166851,PLK1,6.006037,6.12687,6.291818,6.19363,6.350352,6.311486,5.846982,5.998369,5.928819,5.971877,6.027192,6.227044
ENSG00000145632,PLK2,4.796997,3.923799,4.699301,4.472872,4.117246,3.985874,4.274594,4.133231,4.581329,4.530483,4.463482,4.224194
ENSG00000173846,PLK3,7.171869,6.996022,6.881854,7.101961,7.541657,7.458913,7.282235,7.235761,7.20275,6.799892,7.157081,7.333664
ENSG00000142731,PLK4,4.898479333,4.654849,4.556830667,4.610958667,4.753096333,5.051230333,4.677159333,4.812551,4.478858333,4.58399,4.776228,4.913085333
ENSG00000102934,PLLP,4.929243,4.76651,5.090768,4.962147,4.905948,4.511304,5.500493,4.652557,4.426746,5.140163,5.282656,5.504794
ENSG00000198523,PLN,4.0668095,3.98055175,4.17670425,4.18076,3.99039675,4.01725675,4.08564275,4.11188625,4.095531,4.4991195,4.25029725,4.3190555
ENSG00000083444,PLOD1,8.727342,8.967135,8.809736,8.524234,8.417182,8.088225,9.20842,9.527814,9.051605,8.706416,8.779336,8.807793
ENSG00000152952,PLOD2,3.79941975,3.59061775,3.38230475,3.564312,3.40237025,3.82241925,3.76342625,3.741658,4.26426625,3.41228275,3.48130375,3.87557425
ENSG00000106397,PLOD3,8.466791,8.505915,8.652828,8.489832,8.425183,7.995988,8.481559,8.308627,8.090338,7.863483,8.31555,8.301419
ENSG00000123560,PLP1,2.950629333,3.182590667,3.345473333,3.337508667,3.166195,3.139891,3.604427333,3.396791667,3.963874667,3.048462333,3.122444667,3.310558667
ENSG00000102007,PLP2,11.64855,11.795133,11.925547,11.817814,11.691314,11.742755,12.102779,12.119609,12.060966,12.130942,12.033763,12.174452
ENSG00000171566,PLRG1,9.45752,9.4229865,9.467815,9.479093,9.527342,9.5658295,9.0214015,9.006451,8.9647545,9.2629095,9.3132105,9.1267795
ENSG00000120756,PLS1,6.05236,5.772738,5.506493,5.776389,5.970182,5.562518,5.449048,6.417167,6.382385,6.151226,6.021749,6.023056
ENSG00000102024,PLS3,4.813182667,4.717770333,4.922524,4.767316667,5.20867,4.748232,4.922527,4.419455,4.756442333,4.286719333,4.043468333,4.616813667
ENSG00000188313,PLSCR1,10.61321233,10.31873867,10.531564,10.44026533,10.11134567,10.005546,10.39520333,10.610934,10.79463767,10.79723167,10.48905167,10.61163133
ENSG00000163746,PLSCR2,4.164766,3.948615,4.014687,3.970665,3.679661,4.405387,4.319248,4.034403,5.30268,3.925715,4.347762,4.409988
ENSG00000187838,PLSCR3,9.84393,9.983523,10.091133,10.012388,10.218579,10.18468,9.968708,9.782823,9.676346,9.545683,10.176881,10.145267
ENSG00000114698,PLSCR4,4.961596,4.876383,4.808377,4.8633,4.36632,5.110468,5.513098,5.128501,6.448185,4.850183,4.806136,5.424625
ENSG00000231213,PLSCR5,3.500693,3.5896885,3.6002695,3.5834545,3.490896,3.656885,3.2808915,3.65284,3.577597,3.617535,3.5703925,3.4771665
ENSG00000100979,PLTP,5.722562,5.548448,5.858593,5.570142,6.134352,5.621303,5.882186,5.814305,5.540438,5.896998,6.228739,5.925666
ENSG00000130300,PLVAP,7.010993,6.308309,6.825759,6.522684,6.566431,5.72724,6.984464,6.692495,5.62879,6.382075,6.442743,6.713686
ENSG00000161381,PLXDC1,6.639040333,6.849792333,6.622135333,6.846346667,7.480812667,7.397934667,6.874887,6.495968667,6.518751667,6.686729,6.729858667,6.611059333
ENSG00000120594,PLXDC2,9.241588,9.2007355,9.4561085,9.320386,9.205476,8.7457985,9.8437305,9.967199,9.991976,10.019725,9.5639335,9.668829
ENSG00000114554,PLXNA1,6.368939333,6.477453,6.626199,6.627178667,6.892653667,6.591348333,6.304777667,6.183706,6.053121333,6.065655,6.645390667,6.319731
ENSG00000076356,PLXNA2,5.931590667,5.869579667,5.801506667,5.819043,6.072965,5.429189667,6.367709667,6.417060667,6.349688,6.217092333,6.407693333,5.853528
ENSG00000130827,PLXNA3,6.216403,6.087109,6.466666,6.116565,6.523761,6.370389,5.878624,5.740308,5.556656,6.06651,6.12993,5.919792
ENSG00000221866,PLXNA4,5.5484875,5.623199,5.56442825,5.56576125,5.26734975,5.45135975,6.028475,5.7446065,5.5049215,5.76071,5.52614875,5.65303925
ENSG00000164050,PLXNB1,5.331773,5.174074,5.539167,5.599154,5.358231,5.580217,5.399426,5.492063,5.151345,5.033877,5.273823,5.430047
ENSG00000196576,PLXNB2,8.339142,8.349782,8.306756,8.29461,8.284482,7.956503,8.378768,8.376747,8.274243,7.58426,8.347147,8.311794
ENSG00000198753,PLXNB3,3.898789,3.809808,4.065784,4.148935,4.018276,4.054036,3.940536,3.758308,3.742057,4.344085,3.980448,3.932719
ENSG00000136040,PLXNC1,10.0075475,9.5292575,9.8893825,9.8971265,9.3825795,9.3217845,10.7253355,10.639114,10.714353,11.1841995,10.479112,10.4369135
ENSG00000004399,PLXND1,8.9734095,9.080398,9.036523,8.9850395,8.792655,8.549819,9.060554,9.1142045,9.110506,8.8515335,9.045351,9.112437
ENSG00000162877,PM20D1,4.974316,5.220159,5.221961,4.956778,5.524384,5.65604,4.580823,4.427986,4.609839,4.553182,4.724519,4.713577
ENSG00000146281,PM20D2,8.803999,8.83228,8.652883,8.8652615,9.0663865,9.0178325,8.506956,8.708393,8.716862,8.6991255,8.704926,8.7523995
ENSG00000141682,PMAIP1,8.5572885,8.1844405,8.3372385,8.31857,8.272399,8.379142,7.8134045,8.17498,8.2067,8.370803,8.303492,8.138229
ENSG00000183395,PMCH,3.486872,3.371808,3.555342,3.315711,2.951548,3.38539,3.266186,3.713428,2.912172,3.285163,3.190352,2.925419
ENSG00000124225,PMEPA1,6.664289,6.77839475,6.540437,6.757801,6.9198335,6.866268,6.341688,6.34208325,6.370708,6.50496025,6.64894275,6.8130855
ENSG00000160783,PMF1,9.1396895,9.25366,9.3603455,9.1907035,9.335507,9.306535,9.4667335,9.318536,9.2186035,8.859234,9.2684825,9.3031235
ENSG00000118557,PMFBP1,4.961134,4.919892,4.85947,5.026101,4.922832,4.479218,5.006388,4.552504,4.608155,4.879028,5.118845,5.00503
ENSG00000140464,PML,7.72634225,7.652598,7.60751725,7.755975,7.70886925,7.589743,7.53584575,7.48750825,7.39888425,7.60449625,7.55333625,7.53332375
ENSG00000100417,PMM1,8.819968,8.859411,8.902256,8.977992,9.08653,9.287978,9.349921,9.043612,9.121741,8.836033,9.200535,9.368827
ENSG00000140650,PMM2,6.755898333,6.659656667,6.624057333,6.685726333,7.183169,7.234883,6.625454333,6.751898333,6.588375,6.803342667,6.948158333,6.761426
ENSG00000147588,PMP2,2.836323,3.088225,2.932954333,3.016479,2.875032,2.998326667,3.069842333,3.177426333,3.738509667,2.944018,2.932228667,3.082571
ENSG00000109099,PMP22,6.440844,6.228219,6.4483175,6.385407,6.04031,6.080735,6.498705,6.497291,6.231221,6.2713855,6.2972265,6.426656
ENSG00000165688,PMPCA,9.089606,9.199243,9.276574,9.202302,9.466224,9.4081,9.31061,9.022086,8.837837,8.693492,9.301695,9.209241
ENSG00000105819,PMPCB,9.534594667,9.583932,9.424435,9.389897333,9.615928667,9.696338,9.489798,9.176876,9.121416667,9.346808,9.468217333,9.441530667
ENSG00000064933,PMS1,6.9736575,7.05905775,7.05022525,7.08792875,7.4158095,7.26132975,6.71095075,6.745671,6.57711975,6.80511225,6.9884315,7.04101175
ENSG00000122512,PMS2,7.838211,8.060808,8.212504,8.239343,8.557843,7.941635,7.846808,7.850539,7.84724,7.919697,7.923805,8.201544
ENSG00000163344,PMVK,9.708415,9.977543,10.095256,9.880801,10.316105,10.034999,9.738765,9.668427,9.508788,9.495895,9.924022,9.847106
ENSG00000130822,PNCK,5.0209,5.345504,5.31529,5.274033,5.137975,4.99365,5.028786,4.915761,5.173666,5.130196,5.095976,4.588933
ENSG00000127838,PNKD,8.5704758,8.4996706,8.7525936,8.5351796,8.4622632,8.5094764,8.9287838,8.9999996,8.7764468,8.8852402,9.1541596,9.1360958
ENSG00000039650,PNKP,8.338924,8.325676,8.374594,8.435362,8.433273,8.373094,8.634254,8.375517,8.332227,8.016838,8.471387,8.46824
ENSG00000146453,PNLDC1,4.994915,4.829527,5.09419,5.30562,4.921542,5.012701,5.25898,5.164501,4.631004,5.151866,4.891568,5.293689
ENSG00000175535,PNLIP,2.741706,2.78299,2.620724,2.881069,2.812953,2.667222,2.862587,3.055712,2.962514,2.570785,3.075389,2.415187
ENSG00000187021,PNLIPRP1,4.273702,4.205627,3.999627,4.472313,3.90492,4.093315,3.770481,4.051308,3.865093,4.252052,4.145064,3.703012
ENSG00000266200,PNLIPRP2,3.563232,3.453766,3.532599,3.6121795,3.259084,3.299875,3.3893495,3.4129115,3.6098635,3.219783,3.5217215,3.4407225
ENSG00000203837,PNLIPRP3,2.752069,3.446827,2.880879,3.176328,2.808089,2.944933,2.862474,3.119597,2.882144,3.005942,2.849978,2.956229
ENSG00000176903,PNMA1,11.063249,11.021027,11.105834,11.253114,10.689299,11.177848,11.085792,11.040448,10.998787,11.131494,11.265329,11.244058
ENSG00000240694,PNMA2,2.682011,2.958977,3.186341,3.017886,2.600031,3.220835,2.878025,2.811008,3.079718,2.930431,2.565785,2.94477
ENSG00000183837,PNMA3,6.613747,6.985346,6.940989,7.067616,7.232035,6.918306,7.571014,7.380252,7.058815,7.240676,7.402912,7.565876
ENSG00000198883,PNMA5,6.608573,6.768001,6.50079,6.739314,6.915432,6.808487,6.484797,6.906173,6.501947,6.866643,6.969907,6.302555
ENSG00000235961,PNMA6A,6.70432,6.384143,6.758934,6.580379,6.602352,6.232972,6.45299,6.740258,6.54971,6.388276,6.391244,6.104574
ENSG00000141744,PNMT,4.306821,3.743949,3.897324,3.642639,3.943502,3.667404,3.392219,3.7343,3.693486,3.529674,3.53135,3.531091
ENSG00000100941,PNN,9.83813,9.964041,9.856668,9.9373204,10.303601,10.4145668,9.8229268,9.7160482,9.5854466,9.8641676,9.8019062,9.8512134
ENSG00000115946,PNO1,9.88534,9.798296,10.0201975,10.103026,9.9571675,9.6963375,9.448405,9.5834625,9.5139795,9.8269395,9.877742,9.7511375
ENSG00000168081,PNOC,7.0676415,7.0053955,7.068701,7.1833285,7.406118,7.2583,6.592951,6.6279435,6.600047,6.7734855,7.068467,6.893738
ENSG00000198805,PNP,11.084955,11.136246,11.267226,11.182894,11.193483,11.261338,10.813404,10.791777,10.8619,10.8797,11.118499,10.940036
ENSG00000180316,PNPLA1,5.5255005,5.4681495,5.4220355,5.3784695,5.372098,4.970017,5.6228825,5.815028,5.603836,5.6573395,5.594327,5.775218
ENSG00000177666,PNPLA2,9.929114,9.899301,9.982764,9.809777,10.040008,9.957848,10.028137,9.981121,9.787254,9.401401,9.858959,10.038711
ENSG00000100344,PNPLA3,3.324686,3.604885,3.694193,3.410388,3.592802,3.5734,4.785825,3.798128,4.847958,3.742226,3.885375,3.751346
ENSG00000006757,PNPLA4,6.8215835,6.6964775,6.7703545,6.703048,6.960055,6.804418,6.677958,6.7558715,6.4975395,6.870366,6.8968775,6.985999
ENSG00000100341,PNPLA5,5.32812,5.640766,5.642078,5.726764,5.59475,5.605951,5.69722,5.788575,5.569473,5.437007,5.427378,5.22465
ENSG00000032444,PNPLA6,8.7800855,9.154334,8.8922695,8.92896,9.156813,8.805655,8.8479915,8.8684665,8.619533,8.043918,8.615972,8.665121
ENSG00000130653,PNPLA7,5.675329667,5.510241,5.929525667,5.634134333,5.785992333,6.0884,6.002647667,5.568258333,5.443613667,5.804232333,6.214116667,6.192891667
ENSG00000135241,PNPLA8,8.4700445,8.4412985,8.189803,8.2386775,8.561719,8.7212165,7.968494,8.410301,8.200929,8.3734435,8.2391525,8.3696325
ENSG00000108439,PNPO,9.169318333,9.113788333,9.301913667,9.24221,8.683541,8.758913,9.108550667,9.206056333,9.124397667,9.364862667,9.251547667,9.077212333
ENSG00000138035,PNPT1,7.044169,7.042535,7.1313,7.185200667,7.082320333,7.008400333,7.096353667,7.009330667,6.898160667,6.911532667,7.025016,6.936803
ENSG00000146278,PNRC1,8.36804975,8.2603245,8.21978375,8.19568975,8.193701,8.16465475,8.234033,8.210056,8.2550255,8.40667,8.3410225,8.29646325
ENSG00000189266,PNRC2,12.481644,12.5919795,12.363984,12.446267,12.385022,12.6894665,12.09447,12.197528,12.2015405,12.169977,12.2769645,12.231915
ENSG00000174348,PODN,4.062007,4.1216485,4.1111955,3.922407,4.226598,3.941609,4.337654,4.2754655,4.0031435,4.2194,4.102767,3.707087
ENSG00000132000,PODNL1,4.7875965,4.801899,5.004991,4.8990745,4.723998,4.797998,4.7845135,4.935285,4.8255245,4.9509745,4.8484055,4.801659
ENSG00000128567,PODXL,8.019579,8.1339,8.0415975,8.0664565,7.692114,7.9557825,7.810604,8.2031365,7.7942055,8.667958,8.0834445,7.9496245
ENSG00000114631,PODXL2,7.219491,7.674138,7.767807,7.341845,7.585918,7.289346,7.771238,7.602777,7.674123,7.392709,7.702335,7.209819
ENSG00000124429,POF1B,4.30679,4.285897,4.477572,4.020133,4.607113,4.149711,4.257939,4.745062,4.411198,4.549385,4.56337,4.571845
ENSG00000101346,POFUT1,6.59213575,6.550413,6.5998665,6.37608325,6.34511925,6.3041435,6.278213,6.42059725,6.293821,6.1639525,6.4568715,6.446861
ENSG00000186866,POFUT2,8.530556,8.724564,8.584252,8.578899,9.16324,9.072266,8.724661,8.481243,8.414503,8.552919,8.49426,8.632565
ENSG00000143157,POGK,10.799648,10.860634,10.913687,11.031444,11.049878,10.918793,10.839178,10.779134,10.81319,10.94442,10.990448,10.923135
ENSG00000143442,POGZ,9.587793,9.373211,9.5123175,9.693509,9.1253885,9.4295245,9.7007385,9.5114765,9.559467,9.892016,9.6849255,9.496537
ENSG00000101868,POLA1,6.5943315,6.319752,6.3815405,6.448302,6.7729645,6.0792915,6.9523675,6.785194,7.7409325,6.579028,6.44987,6.127316
ENSG00000014138,POLA2,7.412218,7.507087,7.542388,7.615577,7.757634,7.557928,7.678224,7.412639,7.233728,7.446287,7.404413,7.482195
ENSG00000070501,POLB,10.641221,10.493623,10.56466,10.567554,10.462122,10.4798,10.374435,10.639567,10.448427,10.493735,10.382603,10.208762
ENSG00000062822,POLD1,6.56061,6.844348,6.643616,6.729087,7.32153,6.931448,6.725427,6.462585,6.00859,6.543458,6.720499,6.66853
ENSG00000106628,POLD2,9.268526,9.483162,9.490184,9.583461,9.759271,9.786182,9.319448,9.232308,9.196544,9.216403,9.737799,9.616284
ENSG00000077514,POLD3,8.779448667,8.706415,8.96283,8.864721,8.352397667,8.297543333,8.998147667,8.968668,9.187084,9.0847,8.870467333,8.883552
ENSG00000175482,POLD4,11.716293,11.82237,11.89341,11.885714,11.95785,11.955103,11.721622,11.678003,11.674182,11.403868,11.821839,11.783807
ENSG00000004142,POLDIP2,8.42929975,8.369523,8.53357625,8.54676975,8.275198,8.40974525,8.31677175,8.34813325,8.2532675,8.38821,8.4355065,8.39561675
ENSG00000100227,POLDIP3,8.541294,8.5699835,8.709922,8.5588575,8.958006,8.5172845,8.592625,8.6535435,8.6449955,8.608381,8.588493,8.597257
ENSG00000177084,POLE,5.4911575,5.4685525,5.738921,5.725764,5.9117225,5.6921615,5.428746,5.386438,5.398094,5.325805,5.5331485,5.3064505
ENSG00000100479,POLE2,7.234345,7.568081,7.375236,7.402039,7.397211,7.392098,7.173581,6.981779,7.516374,7.130734,7.20209,7.383262
ENSG00000148229,POLE3,9.224258,9.020952,9.111309,9.102582,9.075416,9.217864,8.411477,8.558442,8.538478,8.49442,8.900828,8.86172
ENSG00000115350,POLE4,9.328036,9.562706,9.58955,9.480061,9.761477,9.883846,8.987686,9.307159,8.975451,9.164544,9.756134,8.969454
ENSG00000140521,POLG,10.05955,10.021996,10.277119,10.199248,10.357365,9.96044,10.356742,10.133123,10.324618,10.09633,10.227989,10.086971
ENSG00000256525,POLG2,8.671394,8.944161,8.744871,8.735055,8.921942,9.212356,8.931167,8.72626,8.561193,8.752694,8.830443,8.902294
ENSG00000170734,POLH,6.859546333,6.925765,7.003973667,7.286643333,7.657711333,7.269328667,6.913949667,6.644851333,7.068588,7.014233667,7.051813,7.026309
ENSG00000101751,POLI,9.392939667,9.748095,9.184464,9.341596333,10.1053,10.10529567,9.058769,9.147616,8.921442,9.042953333,9.082617667,9.077647333
ENSG00000122008,POLK,8.13811575,8.01167825,7.86948825,7.93087125,8.09836,8.40442575,7.413802,7.756594,7.475309,8.1071865,7.7173055,7.69708475
ENSG00000166169,POLL,8.910584,8.733511,8.911335,8.826064,8.93151,8.808699,8.375208,8.358294,8.118003,7.965449,8.566627,8.486618
ENSG00000122678,POLM,8.306337,8.648424,8.555929,8.39392,8.804674,8.798343,8.832145,8.588335,8.507504,8.488342,8.732015,8.779975
ENSG00000130997,POLN,5.954261,5.968588,6.067115,6.04987,5.937187,5.654332,6.146792,5.279774,5.590916,5.884387,5.818729,5.488141
ENSG00000051341,POLQ,4.3392105,4.0835545,4.4058525,4.2301115,4.205054,4.5444165,4.4771355,4.2878005,4.9032725,4.108907,4.203174,4.3807545
ENSG00000068654,POLR1A,7.155279,7.224006,7.089074,7.284864,7.55918,7.168052,6.280012,5.86853,5.928819,6.141271,6.443675,6.156463
ENSG00000125630,POLR1B,8.9029295,8.823497,8.892768,9.014405,8.626932,8.737652,8.9568525,8.82634,8.9463175,8.8387325,8.825635,8.6827615
ENSG00000171453,POLR1C,7.725079,7.809458,7.799656,7.960486,8.263435,8.076031,7.853663,7.47457,7.613332,7.571194,8.074877,7.710061
ENSG00000186184,POLR1D,10.84565333,10.625166,10.758442,10.73712267,10.506367,10.68543233,10.64669933,10.62697967,10.51210733,10.48316533,10.677047,10.810304
ENSG00000137054,POLR1E,6.564443,6.686436333,6.694175667,6.716773,6.85931,6.747634667,6.407145667,6.653864667,6.470668,6.558676667,6.855974333,6.638693667
ENSG00000181222,POLR2A,7.9366795,7.844222,7.9455105,7.8754725,7.949922,7.8206725,8.030145,7.941017,8.079117,8.274085,7.8372155,7.866724
ENSG00000102978,POLR2C,9.8829925,9.7978395,9.8199245,9.827497,9.678487,9.771318,10.181746,10.289318,10.183403,10.0396585,10.0826405,10.1969295
ENSG00000144231,POLR2D,7.8843435,7.8549315,8.022849,8.129085,7.9105065,7.863419,7.6645165,7.842119,7.7674415,7.921885,8.061585,7.8042215
ENSG00000099817,POLR2E,8.040134667,7.916968333,8.054763667,7.925661667,7.723668667,7.694545333,8.120863667,8.080156667,7.887531,7.538288,8.109954667,7.920336
ENSG00000100142,POLR2F,5.996111,5.967533,6.326169,5.928568667,6.117175667,5.892800333,6.026148,5.861458667,5.688999333,6.024407,6.153045,5.816245
ENSG00000168002,POLR2G,11.467081,11.533408,11.682093,11.569676,11.436982,11.493622,11.520993,11.432684,11.460693,11.377882,11.629467,11.496196
ENSG00000163882,POLR2H,9.766063,9.915159,9.957684,9.983208,10.056535,10.211916,9.573684,9.69091,9.625165,9.544392,9.91413,9.645735
ENSG00000105258,POLR2I,7.2071,7.216868,7.603548,7.295315,7.584252,7.226725,7.151616,7.113945,6.601274,6.871287,7.516615,7.354719
ENSG00000005075,POLR2J,8.43858,8.271022,8.419949,8.454126,8.798119,8.419974,8.508628,8.619937,8.321293,8.449686,8.575798,8.577779
ENSG00000285437,POLR2J3,6.821681,6.599602,6.909136,6.564609,6.810555,6.246663,7.016981,6.776517,6.848449,6.985216,7.007416,6.790017
ENSG00000214783,POLR2J4,6.34186,6.3564565,6.0090425,6.312433,6.426974,6.552183,6.525561,5.9449735,6.059961,6.0863525,6.6178485,6.4771625
ENSG00000147669,POLR2K,7.754748,7.769963,7.7480895,7.649439,7.4807145,8.2375765,6.4963015,7.2301135,7.17522,7.1724635,7.2823765,7.174126
ENSG00000177700,POLR2L,11.253122,11.454982,11.687417,11.618689,11.695647,11.474371,11.362676,11.399893,11.396232,11.004504,11.791685,11.52126
ENSG00000148606,POLR3A,9.1247855,8.9608495,9.1379645,9.120869,9.244752,9.2230045,8.929047,8.9865365,9.0420985,9.5782365,9.110963,9.078154
ENSG00000013503,POLR3B,7.988472,7.893679,7.853587,8.082678,8.4235755,8.022438,7.779695,7.7560605,7.493051,7.909053,7.6012585,7.670383
ENSG00000186141,POLR3C,10.2744155,10.2995385,10.3083135,10.334712,10.4765155,10.409075,9.996117,9.7437575,9.8197855,9.8782235,10.134946,10.1528165
ENSG00000168495,POLR3D,8.219393,8.110674,8.047646,8.04059,8.227073,7.965514,7.671875,7.761794,7.410608,8.075907,7.893791,7.83985
ENSG00000058600,POLR3E,8.755169667,8.856370667,8.787658,8.864821333,9.239537333,9.314132667,8.856954667,8.512980667,8.3842,8.683247333,8.816635667,8.893828333
ENSG00000132664,POLR3F,9.261232,9.285899,9.052156,9.09345,9.527429,9.577824,8.650106,8.830388,8.520194,8.843312,9.113311,9.021397
ENSG00000113356,POLR3G,6.5048715,6.712008,6.573237,6.59446425,6.888331,6.96817,6.5668415,6.5738565,6.828541,6.65965325,6.662167,6.91139475
ENSG00000121851,POLR3GL,10.316804,10.261598,9.938458,10.088966,10.409495,10.427877,9.690779,9.695151,9.613279,9.522658,9.942597,9.845753
ENSG00000100413,POLR3H,6.472643,6.386658667,6.466125,6.508304,6.708748667,6.715255,6.435191,6.460885667,6.473264333,6.625665,6.701492667,6.639694333
ENSG00000161980,POLR3K,8.8756695,8.808316,8.9092255,8.927304,8.694816,8.9530515,8.3845505,8.5849745,8.571745,8.5420735,8.6288385,8.7687395
ENSG00000099821,POLRMT,7.559876,7.534844333,7.630228,7.606768667,7.883842667,7.709203667,7.413322333,7.269656667,7.100721,7.087788,7.476110667,7.409304667
